package_id,archive,archive_type,setup_py_count,ast_parsed_setup_count,regex_parsed_setup_count,setup_without_detected_imports,unique_import_count,total_import_occurrences,standard_unique_imports,third_party_or_other_unique_imports,status
celery-rf-4.1.1a1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\celery-rf-4.1.1a1.tar.gz,tar,2,2,0,0,8,10,6,2,imports detected
celery-tools-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\celery-tools-0.0.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
celery_aio_pool-0.1.0rc6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\celery_aio_pool-0.1.0rc6.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
cent-5.0.0b1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cent-5.0.0b1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
ceplib-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ceplib-0.1.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cequest-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cequest-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cerealtest-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cerealtest-0.2.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
cerial-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cerial-0.0.1.tar.gz,tar,1,1,0,0,4,5,2,2,imports detected
certesz-1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\certesz-1.1.tar.gz,tar,1,1,0,0,2,2,2,0,imports detected
certif_pyspec-1.5.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\certif_pyspec-1.5.3.tar.gz,tar,1,1,0,0,4,4,2,2,imports detected
certifi-2024.7.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\certifi-2024.7.4.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
certifi-2024.8.30,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\certifi-2024.8.30.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
certificates-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\certificates-2.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
certifier-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\certifier-0.2.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
cf_upgrade-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cf_upgrade-1.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cffi-1.9.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cffi-1.9.1.tar.gz,tar,8,8,0,0,12,20,5,7,imports detected
cfgv-3.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cfgv-3.4.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
cfnbot-1.0.0a2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cfnbot-1.0.0a2.tar.gz,tar,1,1,0,0,4,4,2,2,imports detected
chain-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\chain-1.0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
Chamak-0.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Chamak-0.0.6.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
chanont-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\chanont-0.0.2.tar.gz,tar,1,1,0,0,2,2,2,0,imports detected
chardet-5.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\chardet-5.2.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
charset-normalizer-3.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\charset-normalizer-3.3.2.tar.gz,tar,1,1,0,0,5,5,3,2,imports detected
chatme-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\chatme-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
check-python-versions-0.9.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\check-python-versions-0.9.2.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
cheerup-0.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cheerup-0.1.5.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
Chrysalio-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Chrysalio-1.0.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
chttp-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\chttp-0.0.3.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
cic-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cic-0.2.0.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
cify-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cify-0.0.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
Cinfo-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Cinfo-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cipher-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cipher-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cipher_bt-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cipher_bt-0.4.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
circum-0.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\circum-0.0.6.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
cis-1.7.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cis-1.7.8.tar.gz,tar,1,1,0,0,4,6,1,3,imports detected
ciscospark-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ciscospark-0.1.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
ciscosparkbot-0.6.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ciscosparkbot-0.6.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
ciscouctoolkit-2.126,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ciscouctoolkit-2.126.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
cityscapesscripts-2.2.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cityscapesscripts-2.2.3.tar.gz,tar,1,1,0,0,4,4,1,3,imports detected
ckill-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ckill-1.0.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
clargs-0.9.0rc1.dev0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clargs-0.9.0rc1.dev0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
class-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\class-1.0.0.zip,zip,1,1,0,0,1,1,1,0,imports detected
class-pool-0.7rc1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\class-pool-0.7rc1.tar.gz,tar,1,1,0,0,3,4,0,3,imports detected
classipy-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\classipy-1.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cleantable-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cleantable-0.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cleantalk_python_antispam-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cleantalk_python_antispam-1.2.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
clear-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clear-2.0.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
clearai-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clearai-1.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
clearn-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clearn-0.0.0.tar.gz,tar,1,1,0,0,4,4,2,2,imports detected
clearsmart-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clearsmart-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cleo-2.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cleo-2.1.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
clevergui-0.0.1a2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clevergui-0.0.1a2.tar.gz,tar,1,1,0,0,2,3,1,1,imports detected
cli-oauth2-0.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cli-oauth2-0.3.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
cli-tools-info-1.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cli-tools-info-1.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
click-8.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\click-8.1.7.tar.gz,tar,11,11,0,0,1,11,0,1,imports detected
click-man-0.4.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\click-man-0.4.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
click-plugins-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\click-plugins-1.1.1.tar.gz,tar,1,1,0,0,3,4,2,1,imports detected
clickable-1.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clickable-1.8.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
clicky-0.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clicky-0.3.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
Clien-karjakak-0.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Clien-karjakak-0.1.7.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
Client_API_VN-2.9.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Client_API_VN-2.9.3.tar.gz,tar,1,1,0,0,3,3,1,2,imports detected
clientliblib-0.0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clientliblib-0.0.0.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
clii-1.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clii-1.0.3.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
clik-0.92.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clik-0.92.4.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
climber-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\climber-0.1.4.tar.gz,tar,1,1,0,0,6,6,4,2,imports detected
clinc-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clinc-0.1.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
clint-0.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clint-0.5.1.tar.gz,tar,1,1,0,0,5,5,3,2,imports detected
clip-video-encode-1.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clip-video-encode-1.3.0.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
clistyle-1.0rc1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clistyle-1.0rc1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
clite-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clite-0.1.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
clorox-0.6.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\clorox-0.6.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cloud-2.8.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cloud-2.8.5.tar.gz,tar,1,0,1,0,11,19,7,4,imports detected
cloud_utility-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cloud_utility-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cloudbypass-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cloudbypass-0.1.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
cloudcix-0.9.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cloudcix-0.9.7.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cloudfile-0.2.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cloudfile-0.2.8.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
cloudpickle-3.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cloudpickle-3.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
cmc-2.0.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cmc-2.0.3.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
cmc-py-wrapper-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cmc-py-wrapper-0.1.4.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
cmusic-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cmusic-1.2.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
cocograph-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cocograph-0.1.0.tar.gz,tar,1,1,0,0,2,3,0,2,imports detected
cod-0.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\cod-0.0.4.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
code-cui-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\code-cui-1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
codehack-0.06,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\codehack-0.06.zip,zip,1,1,0,0,1,1,1,0,imports detected
CodeIntel-2.0.0rc2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\CodeIntel-2.0.0rc2.tar.gz,tar,1,1,0,0,5,5,3,2,imports detected
codelgb-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\codelgb-0.0.1.tar.gz,tar,2,2,0,0,11,15,10,1,imports detected
codelib-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\codelib-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
codenitro-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\codenitro-1.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
codepoints-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\codepoints-1.0.zip,zip,1,1,0,0,3,3,2,1,imports detected
codepost-0.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\codepost-0.3.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
codestyle-0.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\codestyle-0.4.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
coding_kingpdf-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coding_kingpdf-1.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
coilcraft-1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coilcraft-1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
coingecko-0.13,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coingecko-0.13.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
coingecko_api-1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coingecko_api-1.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
coinlib-2.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coinlib-2.3.0.tar.gz,tar,1,1,0,0,2,3,1,1,imports detected
coinmarketcap-5.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coinmarketcap-5.0.3.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
Coins-0.2.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Coins-0.2.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colang-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colang-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colarised-1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colarised-1.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colarma-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colarma-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colloquy-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colloquy-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
color-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color-0.1.1.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
color-extractor-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color-extractor-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
Color-Fi-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Color-Fi-1.0.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
color-it-2.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color-it-2.1.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
color-name-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color-name-0.2.0.tar.gz,tar,1,1,0,0,3,3,1,2,imports detected
color-names-1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color-names-1.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
color-temp-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color-temp-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
color_lib-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color_lib-0.0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
color_log-1.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\color_log-1.0.9.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
coloraide-3.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coloraide-3.3.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
colorama-0.4.6rc1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorama-0.4.6rc1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
colorant-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorant-1.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
coloration-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coloration-0.1.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
coloraura-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coloraura-1.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorAw-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorAw-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorcountcython-0.10,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorcountcython-0.10.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
colordesk-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colordesk-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colordet2-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colordet2-1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colore-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colore-1.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
colored-2.2.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colored-2.2.4.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
coloredlogs-15.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coloredlogs-15.0.1.tar.gz,tar,1,1,0,0,6,6,5,1,imports detected
colorem-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorem-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorexlib-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorexlib-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorez-1.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorez-1.1.4.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
Colorfan-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Colorfan-0.1.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorframe-0.2.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorframe-0.2.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
Colorfully-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Colorfully-0.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorin-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorin-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
coloring-0.1.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coloring-0.1.8.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
Colorings-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Colorings-1.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorix-0.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorix-0.1.5.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
colorize-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorize-1.1.0.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
colorizer-0.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorizer-0.1.7.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorlib-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorlib-0.1.0.tar.gz,tar,1,1,0,0,5,5,4,1,imports detected
colorlog-6.8.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorlog-6.8.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colormap-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colormap-1.1.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
colormod-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colormod-1.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colormylogs-0.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colormylogs-0.1.5.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
colormyprompt-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colormyprompt-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colorname-0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorname-0.4.tar.gz,tar,1,1,0,0,5,6,4,1,imports detected
coloro-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\coloro-0.0.2.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
colorpy-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorpy-0.1.1.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
colorr-1.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colorr-1.0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colors-print-0.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colors-print-0.0.6.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
colors.py-0.2.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\colors.py-0.2.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
