package_id,archive,archive_type,setup_member,setup_size_bytes,parser,unique_import_count,total_import_occurrences,imports
pyUntis-0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyUntis-0.4.tar.gz,tar,pyUntis-0.4/setup.py,951,ast,1,1,setuptools
pyupdater_http-0.7.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyupdater_http-0.7.0.tar.gz,tar,pyupdater_http-0.7.0/setup.py,2810,ast,1,1,setuptools
pyutilib.virtualenv-4.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyutilib.virtualenv-4.7.tar.gz,tar,pyutilib.virtualenv-4.7/setup.py,1885,ast,3,3,os; setuptools; sys
pyutilitytool-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyutilitytool-0.0.1.tar.gz,tar,pyutilitytool-0.0.1/setup.py,1488,ast,1,1,setuptools
pyutiltools-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyutiltools-0.0.3.tar.gz,tar,pyutiltools-0.0.3/setup.py,922,ast,1,2,setuptools
pyutrack-0.7.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyutrack-0.7.1.tar.gz,tar,pyutrack-0.7.1/setup.py,1656,ast,3,3,os; setuptools; versioneer
pyuvm-3.0.0.dev0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyuvm-3.0.0.dev0.tar.gz,tar,pyuvm-3.0.0.dev0/setup.py,936,ast,1,1,setuptools
pyvagrant-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvagrant-0.2.tar.gz,tar,pyvagrant-0.2/setup.py,1334,ast,5,5,ast; codecs; os; setuptools; sys
pyvagrantfile-0.5.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvagrantfile-0.5.9.tar.gz,tar,pyvagrantfile-0.5.9/setup.py,1973,ast,2,2,setuptools; sys
pyvalidata-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvalidata-0.1.4.tar.gz,tar,pyvalidata-0.1.4/setup.py,676,ast,1,1,setuptools
pyvcontrold-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvcontrold-0.0.9.tar.gz,tar,pyvcontrold-0.0.9/setup.py,1031,ast,1,1,setuptools
pyvcontrold-net-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvcontrold-net-2.0.0.tar.gz,tar,pyvcontrold-net-2.0.0/setup.py,1799,ast,2,2,pathlib; setuptools
pyvgram-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvgram-0.1.2.tar.gz,tar,pyvgram-0.1.2/setup.py,659,ast,1,1,setuptools
pyvidia-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvidia-1.0.1.tar.gz,tar,pyvidia-1.0.1/setup.py,1222,ast,3,3,codecs; os; setuptools
pyvieslib-0.8.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvieslib-0.8.0.tar.gz,tar,pyvieslib-0.8.0/setup.py,900,ast,1,1,setuptools
pyVinted-0.4.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyVinted-0.4.9.tar.gz,tar,pyVinted-0.4.9/setup.py,1024,ast,1,2,setuptools
pyvirtualname-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvirtualname-0.1.2.tar.gz,tar,pyvirtualname-0.1.2/setup.py,471,ast,1,1,setuptools
pyvirtualserial-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvirtualserial-1.1.0.tar.gz,tar,pyvirtualserial-1.1.0/setup.py,731,ast,1,1,setuptools
pyvisauto-1.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvisauto-1.0.3.tar.gz,tar,pyvisauto-1.0.3/setup.py,884,ast,1,1,setuptools
pyvisgraph-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvisgraph-0.2.1.tar.gz,tar,pyvisgraph-0.2.1/setup.py,543,ast,1,1,distutils
pyVivintSky-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyVivintSky-0.0.2.tar.gz,tar,pyVivintSky-0.0.2/setup.py,863,ast,1,1,setuptools
pyvklogin-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvklogin-0.1.3.tar.gz,tar,pyvklogin-0.1.3/setup.py,6744,ast,3,3,codecs; os; setuptools
pyvndbhttp-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvndbhttp-0.1.1.tar.gz,tar,pyvndbhttp-0.1.1/setup.py,956,ast,1,1,setuptools
pyvorcv-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvorcv-0.1.tar.gz,tar,pyvorcv-0.1/setup.py,3971,ast,4,4,distutils; setuptools; sys; vorcv
pyvserv-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvserv-1.1.0.tar.gz,tar,pyvserv-1.1.0/setup.py,5938,ast,4,4,fcntl; os; setuptools; sys
pywapp-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywapp-1.0.1.tar.gz,tar,pywapp-1.0.1/setup.py,1007,ast,1,1,setuptools
pywappalyzer-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywappalyzer-0.1.1.tar.gz,tar,pywappalyzer-0.1.1/setup.py,873,ast,1,1,setuptools
PyWarden-0.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\PyWarden-0.1.7.tar.gz,tar,PyWarden-0.1.7/setup.py,86,ast,1,1,setuptools
pywaterinfo-0.7.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywaterinfo-0.7.0.tar.gz,tar,pywaterinfo-0.7.0/setup.py,708,ast,1,1,setuptools
pywavesurfer-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywavesurfer-0.0.9.tar.gz,tar,pywavesurfer-0.0.9/setup.py,1317,ast,3,3,codecs; os; setuptools
pywc-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywc-0.0.1.tar.gz,tar,pywc-0.0.1/setup.py,640,ast,1,1,setuptools
pywe-utils-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywe-utils-1.0.2.tar.gz,tar,pywe-utils-1.0.2/setup.py,956,ast,1,1,setuptools
pywebloader-1.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywebloader-1.3.1.tar.gz,tar,pywebloader-1.3.1/setup.py,829,ast,1,1,setuptools
pywebpush-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywebpush-2.0.0.tar.gz,tar,pywebpush-2.0.0/setup.py,2131,ast,3,3,io; os; setuptools
pywerami-0.2.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywerami-0.2.7.tar.gz,tar,pywerami-0.2.7/setup.py,1634,ast,2,2,os; setuptools
pywes-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywes-0.0.2.tar.gz,tar,pywes-0.0.2/setup.py,719,ast,2,4,os; setuptools
pywg-1.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywg-1.0.6.tar.gz,tar,pywg-1.0.6/setup.py,504,ast,1,1,setuptools
pywget-0.31,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywget-0.31.tar.gz,tar,pywget-0.31/setup.py,1989,ast,6,6,__version__; io; os; re; setuptools; shutil
pywgett-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywgett-1.0.2.tar.gz,tar,pywgett-1.0.2/setup.py,1855,ast,3,3,io; os; setuptools
pywhatsminer-0.2.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywhatsminer-0.2.2.tar.gz,tar,pywhatsminer-0.2.2/setup.py,1003,ast,1,1,setuptools
pywhisper-1.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywhisper-1.0.6.tar.gz,tar,pywhisper-1.0.6/setup.py,2084,ast,5,5,io; os; pkg_resources; re; setuptools
pywikiscraper-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywikiscraper-0.0.5.tar.gz,tar,pywikiscraper-0.0.5/setup.py,718,ast,1,1,setuptools
pywin-0.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywin-0.3.1.zip,zip,pywin-0.3.1/setup.py,2553,ast,5,5,distribute_setup; os; setuptools; shutil; sys
pywiscat-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywiscat-0.2.0.tar.gz,tar,pywiscat-0.2.0/setup.py,3751,ast,6,6,io; os; re; setuptools; subprocess; sys
pywithmodule-1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywithmodule-1.4.tar.gz,tar,pywithmodule-1.4/setup.py,1011,ast,5,5,distutils; io; os; setuptools; sys
pywiz-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywiz-0.0.3.tar.gz,tar,pywiz-0.0.3/setup.py,702,ast,1,1,setuptools
pywlroots-0.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywlroots-0.2.9.tar.gz,tar,pywlroots-0.2.9/setup.py,126,ast,1,1,setuptools
pywoc-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywoc-0.2.0.tar.gz,tar,pywoc-0.2.0/setup.py,1601,ast,2,2,os; setuptools
pywol-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywol-1.0.0.tar.gz,tar,pywol-1.0.0/setup.py,866,ast,2,2,pathlib; setuptools
pywong-3.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywong-3.1.5.tar.gz,tar,pywong-3.1.5/setup.py,1690,ast,2,2,distutils; setuptools
pywoo-1.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywoo-1.0.5.tar.gz,tar,pywoo-1.0.5/setup.py,37,ast,1,1,setuptools
pywood-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywood-0.1.3.tar.gz,tar,pywood-0.1.3/setup.py,1379,ast,3,3,codecs; distutils; setuptools
pywos-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywos-0.0.1.tar.gz,tar,pywos-0.0.1/setup.py,782,ast,1,1,setuptools
pywp-1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywp-1.3.tar.gz,tar,pywp-1.3/setup.py,253,ast,2,2,distutils; setuptools
pywrong-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywrong-0.0.2.tar.gz,tar,pywrong-0.0.2/setup.py,994,ast,1,1,setuptools
pywse-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywse-2.0.0.tar.gz,tar,pywse-2.0.0/setup.py,441,ast,1,2,setuptools
pywst-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywst-1.0.tar.gz,tar,pywst-1.0/setup.py,679,ast,1,1,setuptools
pyxproject-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyxproject-0.1.tar.gz,tar,pyxproject-0.1/setup.py,1138,ast,3,3,codecs; os; setuptools
pyxserver-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyxserver-0.1.4.tar.gz,tar,pyxserver-0.1.4/setup.py,1385,ast,3,3,ast; os; setuptools
pyxurls-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyxurls-0.1.3.tar.gz,tar,pyxurls-0.1.3/setup.py,1612,ast,5,5,os; re2; regex; setuptools; warnings
pyy-1.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyy-1.1.9.tar.gz,tar,pyy-1.1.9/setup.py,1807,ast,1,1,setuptools
PyYAML-6.0b1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\PyYAML-6.0b1.tar.gz,tar,PyYAML-6.0b1/setup.py,10627,ast,12,16,Cython; distutils; os; pathlib; platform; setuptools; shutil; sys; tempfile; test_all; warnings; wheel
pyyasm-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyyasm-0.0.1.tar.gz,tar,pyyasm-0.0.1/setup.py,1065,ast,3,3,os; re; setuptools
pyzeef-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzeef-0.1.3.tar.gz,tar,pyzeef-0.1.3/setup.py,1212,ast,2,2,distutils; setuptools
pyzelda-1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzelda-1.2.tar.gz,tar,pyzelda-1.2/setup.py,1205,ast,2,2,os; setuptools
pyzint-0.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzint-0.1.9.tar.gz,tar,pyzint-0.1.9/setup.py,3886,ast,1,1,setuptools
pyzmq-26.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzmq-26.2.0.tar.gz,tar,pyzmq-26.2.0/examples/cython/setup.py,368,ast,4,5,Cython; numpy; setuptools; zmq
q-sdk-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\q-sdk-0.0.1.tar.gz,tar,q-sdk-0.0.1/setup.py,775,ast,1,1,setuptools
qarg-dev,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qarg-dev.tar.gz,tar,qarg-dev/setup.py,6621,regex,6,8,distribute_setup; logging; numpy; os; re; setuptools
qb-consul-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qb-consul-1.0.2.tar.gz,tar,qb-consul-1.0.2/setup.py,525,ast,1,1,setuptools
qcinfo-1.0.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qcinfo-1.0.8.tar.gz,tar,qcinfo-1.0.8/setup.py,1026,ast,1,1,setuptools
qencode-1.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qencode-1.0.4.tar.gz,tar,qencode-1.0.4/setup.py,1104,ast,2,2,os; setuptools
qlib_tool-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qlib_tool-0.1.tar.gz,tar,qlib_tool-0.1/setup.py,314,ast,1,1,setuptools
qprof_interfaces-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qprof_interfaces-1.0.1.tar.gz,tar,qprof_interfaces-1.0.1/setup.py,9975,ast,2,2,os; setuptools
qPython3-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qPython3-1.0.1.tar.gz,tar,qPython3-1.0.1/setup.py,2821,ast,5,5,Cython; distutils; numpy; os; qpython
qrandom-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qrandom-1.0.tar.gz,tar,qrandom-1.0/setup.py,1032,ast,1,1,setuptools
qshader-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qshader-1.1.0.tar.gz,tar,qshader-1.1.0/setup.py,855,ast,1,1,setuptools
QSystem-1.2.0b2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\QSystem-1.2.0b2.tar.gz,tar,QSystem-1.2.0b2/setup.py,1347,ast,1,2,setuptools
qtorch-0.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qtorch-0.3.0.tar.gz,tar,qtorch-0.3.0/setup.py,1068,ast,2,2,setuptools; torch
qtplotlib-0.1.dev3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qtplotlib-0.1.dev3.tar.gz,tar,qtplotlib-0.1.dev3/setup.py,4321,ast,3,3,distutils; qtplotlib; setuptools
qtrade-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qtrade-0.6.0.tar.gz,tar,qtrade-0.6.0/setup.py,696,ast,3,3,os; setuptools; sys
quant1x_base-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quant1x_base-0.4.2.tar.gz,tar,quant1x_base-0.4.2/setup.py,2240,ast,3,5,base1x; distutils; setuptools
quara_creds-0.10.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quara_creds-0.10.2.tar.gz,tar,quara_creds-0.10.2/setup.py,6189,ast,1,1,setuptools
quartet_masterdata-3.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quartet_masterdata-3.0.0.tar.gz,tar,quartet_masterdata-3.0.0/setup.py,2353,ast,6,6,distutils; os; re; setuptools; sys; wheel
Quasar-1.9.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Quasar-1.9.2.tar.gz,tar,Quasar-1.9.2/setup.py,1870,ast,2,2,os; setuptools
quasardb-3.9.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quasardb-3.9.9.tar.gz,tar,quasardb-3.9.9/quasardb/pybind11/setup.py,3499,ast,9,9,contextlib; os; re; setuptools; shutil; string; subprocess; sys; tempfile
quasardb-3.9.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quasardb-3.9.9.tar.gz,tar,quasardb-3.9.9/setup.py,6124,ast,10,12,distutils; glob; os; pkg_resources; platform; re; setuptools; subprocess; sys; wheel
Quest-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Quest-0.1.1.tar.gz,tar,Quest-0.1.1/setup.py,538,ast,1,1,distutils
questlib-1.6.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\questlib-1.6.3.tar.gz,tar,questlib-1.6.3/setup.py,1346,ast,2,2,distutils; setuptools
quests-2024.6.21,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quests-2024.6.21.tar.gz,tar,quests-2024.6.21/setup.py,38,ast,1,1,setuptools
quickauth-0.2.21,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quickauth-0.2.21.tar.gz,tar,quickauth-0.2.21/setup.py,673,ast,2,2,os; setuptools
quisk-4.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quisk-4.2.9.tar.gz,tar,quisk-4.2.9/afedrinet/setup.py,1368,ast,2,2,distutils; sys
quisk-4.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quisk-4.2.9.tar.gz,tar,quisk-4.2.9/perseuspkg/setup.py,1386,ast,2,2,distutils; sys
quisk-4.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quisk-4.2.9.tar.gz,tar,quisk-4.2.9/setup.py,4563,ast,3,3,os; setuptools; sys
quisk-4.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quisk-4.2.9.tar.gz,tar,quisk-4.2.9/soapypkg/setup.py,1550,ast,2,2,distutils; sys
qyrm_pipinject4-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qyrm_pipinject4-1.0.tar.gz,tar,qyrm_pipinject4-1.0/setup.py,584,ast,2,2,os; setuptools
qytorch-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qytorch-0.0.3.tar.gz,tar,qytorch-0.0.3/setup.py,1514,ast,1,1,setuptools
r%D0%B5quests-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\r%D0%B5quests-0.0.1.tar.gz,tar,rеquests-0.0.1/setup.py,904,ast,3,3,io; os; setuptools
r_config-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\r_config-0.4.2.tar.gz,tar,r_config-0.4.2/setup.py,508,ast,1,1,setuptools
rabin-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\rabin-0.1.0.tar.gz,tar,rabin-0.1.0/setup.py,1119,ast,3,3,codecs; os; setuptools
racecontrol-0.0.1a0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\racecontrol-0.0.1a0.tar.gz,tar,racecontrol-0.0.1a0/setup.py,1586,ast,4,4,codecs; logging; os; setuptools
radarstudy-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\radarstudy-0.4.2.tar.gz,tar,radarstudy-0.4.2/setup.py,796,ast,1,1,setuptools
radioencode-0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\radioencode-0.3.tar.gz,tar,radioencode-0.3/setup.py,474,ast,1,1,setuptools
raftos-0.2.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\raftos-0.2.6.zip,zip,raftos-0.2.6/setup.py,619,ast,1,1,setuptools
ragames-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ragames-0.1.0.tar.gz,tar,ragames-0.1.0/setup.py,723,ast,1,1,setuptools
raintext-0.35,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\raintext-0.35.tar.gz,tar,raintext-0.35/setup.py,1825,ast,2,2,distutils; os
ramkit-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ramkit-0.2.0.tar.gz,tar,ramkit-0.2.0/setup.py,1437,ast,1,1,setuptools
ramman-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ramman-0.1.2.tar.gz,tar,ramman-0.1.2/setup.py,360,ast,1,1,setuptools
RAMSTK-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\RAMSTK-1.0.1.tar.gz,tar,RAMSTK-1.0.1/setup.py,4840,ast,4,6,glob; os; setuptools; sys
raname-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\raname-0.1.tar.gz,tar,raname-0.1/setup.py,490,ast,1,1,setuptools
rand-string-0.50,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\rand-string-0.50.tar.gz,tar,rand-string-0.50/setup.py,1023,ast,1,1,setuptools
randalgo1-0.1.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randalgo1-0.1.8.tar.gz,tar,randalgo1-0.1.8/setup.py,1095,ast,1,1,setuptools
randall-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randall-0.0.0.tar.gz,tar,randall-0.0.0/setup.py,1939,ast,6,7,pathlib; platform; randall; setuptools; setuptools_rust; typing
rander-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\rander-1.0.0.tar.gz,tar,rander-1.0.0/setup.py,668,ast,5,5,codecs; distutils; os; setuptools; sys
randgif-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randgif-1.1.1.tar.gz,tar,randgif-1.1.1/setup.py,256,ast,1,1,setuptools
randhy-2.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randhy-2.0.2.tar.gz,tar,randhy-2.0.2/setup.py,641,ast,1,1,setuptools
randiter-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randiter-0.1.0.tar.gz,tar,randiter-0.1.0/setup.py,1669,ast,1,1,setuptools
randmac-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randmac-0.1.tar.gz,tar,randmac-0.1/setup.py,1510,ast,3,3,os; setuptools; sys
RandName-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\RandName-1.0.0.tar.gz,tar,RandName-1.0.0/setup.py,244,ast,1,1,distutils
randog-0.9.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randog-0.9.0.tar.gz,tar,randog-0.9.0/setup.py,1039,ast,2,2,randog; setuptools
random-forestry-0.10.0b1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-forestry-0.10.0b1.tar.gz,tar,random-forestry-0.10.0b1/setup.py,4295,ast,7,8,ninja; os; pathlib; re; setuptools; subprocess; sys
random-module-lol-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-module-lol-0.0.1.tar.gz,tar,random-module-lol-0.0.1/setup.py,658,ast,1,1,setuptools
random-otp-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-otp-1.0.0.tar.gz,tar,random-otp-1.0.0/setup.py,791,ast,1,1,setuptools
random-plus-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-plus-1.2.0.tar.gz,tar,random-plus-1.2.0/setup.py,572,ast,1,1,setuptools
random-string-1.00,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-string-1.00.tar.gz,tar,random-string-1.00/setup.py,429,ast,1,1,distutils
random-username-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-username-1.0.2.tar.gz,tar,random-username-1.0.2/setup.py,1121,ast,1,1,setuptools
random_int-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random_int-0.0.5.tar.gz,tar,random_int-0.0.5/setup.py,412,ast,1,1,setuptools
